,암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
2150,JDU4MTI3MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,뿌리요양병원,28,요양병원,220000,인천,220006,인천남동구,논현동,21673,"인천광역시 남동구 앵고개로934번길 43, 지하2층~지상4층, 7층, 8층 (논현동)",431-7979,,20120611,3,0,0,0,2,0,0,0,0,1,0,0,0,0,126.7359595,37.4005684
2151,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz,사단법인청색회 연지그린요양병원,28,요양병원,210000,부산,210004,부산진구,연지동,47132,"부산광역시 부산진구 새싹로 186, (연지동)",051-928-6000,,20121022,4,0,0,0,3,0,0,0,0,1,0,0,0,0,129.0496884,35.1728103
2152,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,사단법인한국경로복지회 우리요양병원,28,요양병원,380000,경남,380100,김해시,대청동,50988,"경상남도 김해시 대청로210번길 24, 장유엔트로빌딩 7,8,9층 (대청동)",055-339-7300,,20111208,4,0,0,0,1,0,0,0,0,3,0,0,0,0,128.7974045,35.1938636
2153,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,사랑요양병원,28,요양병원,110000,서울,110010,서대문구,북가좌동,3715,"서울특별시 서대문구 수색로 131, (북가좌동)",02-304-7573,,20081118,4,1,0,0,2,0,0,0,0,1,0,0,0,0,126.9057006,37.5742173
2154,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz,사랑요양병원,28,요양병원,210000,부산,210011,부산금정구,부곡동,46272,"부산광역시 금정구 중앙대로 1590, (부곡동)",051-514-7277,http://www.sarangmedicare.co.kr,20070522,4,1,0,0,2,0,0,0,0,1,0,0,0,0,129.0896693,35.2265843
2155,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,사랑요양병원,28,요양병원,350000,전북,350401,전주완산구,평화동1가,55120,"전북특별자치도 전주시 완산구 덕적골1길 69,  (평화동1가)",063-230-1202,www.sarangh.co.kr/,20110113,6,0,0,0,4,0,0,0,0,2,0,0,0,0,127.1413707,35.7919091
2156,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,사직요양병원,28,요양병원,210000,부산,210003,부산동래구,온천동,47731,"부산광역시 동래구 충렬대로 97, (온천동)",051-931-7000,,20140916,6,1,0,0,3,0,0,0,0,1,0,0,1,0,129.0718307,35.2073474
2157,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,사회복지법인 금성복지재단 보광노인전문병원,28,요양병원,250000,대전,250004,대전동구,상소동,34712,"대전광역시 동구 산내로560번길 18-11,  (상소동)",042-274-6700,http://www.true.or.kr/hospital/hospital.htm,20020218,4,0,0,0,3,0,0,0,0,1,0,0,0,0,127.4530184,36.2270566
2158,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz,사회복지법인 동남복지재단 부산은빛요양병원,28,요양병원,210000,부산,210005,부산북구,구포동,46636,"부산광역시 북구 백양대로1048번길 10, (구포동)",051-333-0707,,20150424,6,0,0,0,4,0,0,0,0,2,0,0,0,0,128.9966153,35.198363
2159,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz,사회복지법인 상록원 상록요양병원,28,요양병원,310000,경기,312500,화성시,마도면,18537,"경기도 화성시 마도면 화성로888번길 42, (마도면)",031-355-1872,http://www.srhospital.com,20071008,2,0,0,0,1,0,0,0,0,1,0,0,0,0,126.7833115,37.2015499
2160,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNTEjJDEjJDIjJDgz,사회복지법인 성바오로애덕원 성바오로복지병원,28,요양병원,350000,전북,350008,완주군,소양면,55347,"전북특별자치도 완주군 소양면 해월신왕길 65, (소양면)",063-249-3305,http://www.spchospital.or.kr,19990329,3,1,0,0,1,0,0,0,0,1,0,0,0,0,127.2606125,35.8597654
2161,JDQ4MTYyMiM4MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,사회복지법인인효원제주복지요양병원,28,요양병원,390000,제주,390200,제주시,이도이동,63214,"제주특별자치도 제주시 동광로 96, 동부빌딩 지하2, 지상3층 (이도이동)",064-747-1410,,20050923,4,0,0,0,2,0,0,0,0,2,0,0,0,0,126.5382486,33.5052059
2162,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz,산들요양병원,28,요양병원,240000,광주,240004,광주광산구,신창동,62290,"광주광역시 광산구 풍영정길 227-1, (신창동)",062-960-4000,,20171031,8,1,0,0,5,0,0,0,0,1,0,0,1,0,126.8548788,35.1872767
2163,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,산청요양병원,28,요양병원,380000,경남,380008,산청군,금서면,52215,"경상남도 산청군 금서면 친환경로2605번길 69, 산청요양병원",055-983-1000,,20190605,5,0,0,0,3,0,0,0,0,2,0,0,0,0,127.868586,35.4233901
2164,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjE0ODEjNTEjJDEjJDIjJDgz,삼경요양병원,28,요양병원,310000,경기,311400,군포시,금정동,15862,"경기도 군포시 번영로 516, 삼경크리닉센타 B01, 301, 302, 303호, 5, 6, 7층호 (금정동)",031-390-1300,,20150204,2,0,0,0,1,0,0,0,0,1,0,0,0,0,126.9345611,37.3582291
2165,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,삼성우리요양병원,28,요양병원,310000,경기,312500,화성시,진안동,18398,"경기도 화성시 효행로 1051, 메인프라자 6일부,7, 8일부층 (진안동)",031-891-7575,,20150902,5,0,0,0,3,0,0,0,0,1,0,0,1,0,127.0419608,37.214627
2166,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz,삼인요양병원,28,요양병원,210000,부산,210015,부산사상구,학장동,47050,"부산광역시 사상구 대동로 95, 5층, 8~10층 (학장동)",051-327-3333,,20140904,6,0,0,0,3,0,0,0,0,2,0,0,1,0,128.9779261,35.1384964
2167,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,삼호요양병원,28,요양병원,260000,울산,260001,울산남구,무거동,44628,"울산광역시 남구 북부순환도로 58, 1~7층 (무거동)",052-277-3001,,20160905,7,1,0,0,5,0,0,0,0,1,0,0,0,0,129.2698338,35.5522972
2168,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQyIyQxIyQwMCQzNjEwMDIjODEjJDEjJDYjJDgz,상경원인터메드요양병원,28,요양병원,310000,경기,312900,여주시,강천면,12616,"경기도 여주시 강천면 걸촌동길 33-4, (강천면)",1600-5075,,20190717,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.702157,37.2890394
2169,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz,상그릴라요양병원(일반요양병원),28,요양병원,240000,광주,240004,광주광산구,쌍암동,62279,"광주광역시 광산구 월계로 217,  (쌍암동)",062-974-1860,,20110830,9,0,0,0,6,0,0,0,0,3,0,0,0,0,126.8493253,35.2136804
2170,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz,상록수요양병원,28,요양병원,260000,울산,260002,울산동구,전하동,44044,"울산광역시 동구 진성8길 94, 상록수요양병원 (전하동)",052-232-0100,www.sangnocsu.com/,20100311,7,2,0,0,4,0,0,0,0,1,0,0,0,0,129.4297592,35.5093952
2171,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,상무힐링요양병원,28,요양병원,240000,광주,240003,광주서구,치평동,61948,"광주광역시 서구 운천로 225, 지하2, 지상1~8층 (치평동, 상무힐타워)",062-365-1000,https://www.smrhealing.co.kr/,20150825,3,1,0,0,2,0,0,0,0,0,0,0,0,0,126.8544011,35.1525077
2172,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNjEjJDEjJDgjJDgz,상인요양병원,28,요양병원,230000,대구,230007,대구달서구,상인동,42748,"대구광역시 달서구 월배로 247, 지하1층, 지상2,3,4,5층 (상인동)",053-282-5000,http://sih.co.kr/,20130527,5,0,0,0,3,0,0,0,0,2,0,0,0,0,128.5403242,35.8200265
2173,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQyNjEyMjIjNDEjJDEjJDgjJDgz,상주시립요양병원,28,요양병원,370000,경북,370900,상주시,도남동,37242,"경상북도 상주시 용마로 190-45,  (도남동)",054-530-5300,www.sjsh.co.kr/,20091116,5,0,0,0,3,0,0,0,0,2,0,0,0,0,128.2430901,36.436911
2174,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,새결요양병원,28,요양병원,230000,대구,230003,대구북구,태전동,41469,"대구광역시 북구 학정로 103, 지하1, 1~4층 (태전동)",053-314-1100,,20200602,6,0,0,0,3,0,0,0,0,2,0,0,1,0,128.5504568,35.9172789
2175,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,새금산요양병원,28,요양병원,340000,충남,340002,금산군,금산읍,32738,"충청남도 금산군 금산읍 비단로 183, (금산읍)",041-754-0060,,20071013,4,0,0,0,3,0,0,0,0,1,0,0,0,0,127.4962122,36.1040463
2176,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjNTEjJDEjJDYjJDgz,새라새요양병원,28,요양병원,210000,부산,210001,부산남구,감만동,48541,"부산광역시 남구 석포로26번길 17, (감만동)",051-628-6005,,20140929,6,1,0,0,4,0,0,0,0,1,0,0,0,0,129.0845486,35.121835
2177,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,새마음요양병원,28,요양병원,110000,서울,110012,성북구,정릉동,2817,"서울특별시 성북구 동소문로 215, (정릉동)",02-911-7115,http://www.haesol.org,20150313,6,0,0,0,4,0,0,0,0,2,0,0,0,0,127.0214939,37.6013454
2178,JDQ4MTg4MSM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,새미래요양병원,28,요양병원,110000,서울,110003,강서구,화곡동,7786,"서울특별시 강서구 국회대로 233, (화곡동)",02-2061-5544,,20140411,6,0,0,0,4,0,0,0,0,1,0,0,1,0,126.86087,37.5297134
2179,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE4MzIjNjEjJDEjJDAjJDgz,새봄요양병원,28,요양병원,310000,경기,311500,남양주시,오남읍,12036,"경기도 남양주시 오남읍 진건오남로884번길 22-20, (오남읍)",031-573-0500,,20120717,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.1993194,37.705386
2180,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz,새봄요양병원,28,요양병원,250000,대전,250004,대전동구,가오동,34679,"대전광역시 동구 신기로 123-20, (가오동)",042-283-2200,,20170427,6,0,0,0,4,0,0,0,0,2,0,0,0,0,127.4577634,36.312203
2181,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,새빛요양병원,28,요양병원,110000,서울,110003,강서구,등촌동,7590,"서울특별시 강서구 화곡로61길 109, 천수빌딩 2,3,4,5층 (등촌동)",02-2658-3929,http://www.saebit.net,20100211,2,0,0,0,1,0,0,0,0,1,0,0,0,0,126.8464748,37.5583057
2182,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz,새생명요양병원,28,요양병원,210000,부산,210009,부산해운대구,좌동,48111,"부산광역시 해운대구 해운대로 802, 10층 (좌동)",051-704-8661,,20090827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.1766569,35.1691635
2183,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjE4MzIjNTEjJDEjJDYjJDgz,새생명요양병원,28,요양병원,260000,울산,260001,울산남구,달동,44691,"울산광역시 남구 돋질로 84, (달동)",052-276-9789,http://www.새생명요양병원.kr,20070704,3,0,0,0,1,0,0,0,0,2,0,0,0,0,129.315027,35.5383015
2184,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,새올요양병원,28,요양병원,220000,인천,220003,인천부평구,산곡동,21376,"인천광역시 부평구 마장로 246, 새올 요양병원 (산곡동)",032-507-3355,,20130905,6,1,0,0,4,0,0,0,0,1,0,0,0,0,126.7032862,37.4999701
2185,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,새웅상요양병원,28,요양병원,380000,경남,381100,양산시,삼호동,50530,"경상남도 양산시 서창동1길 7, (삼호동)",055-386-6370,,20141104,5,0,0,0,3,0,0,0,0,2,0,0,0,0,129.1683886,35.4112788
2186,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,새인천요양병원,28,요양병원,220000,인천,220006,인천남동구,논현동,21653,"인천광역시 남동구 논고개로123번길 17, 11층, 12층 (논현동)",032-719-7874,,20140711,6,0,0,0,5,0,0,0,0,1,0,0,0,0,126.7230659,37.4016809
2187,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQxMyQzNjE4MzIjNTEjJDEjJDYjJDgz,새찬요양병원,28,요양병원,310000,경기,311901,고양덕양구,토당동,10509,"경기도 고양시 덕양구 토당로67번길 2, (토당동)",031-979-2119,www.healingsgoyang.com/,20090129,6,2,0,0,3,0,0,0,0,1,0,0,0,0,126.818483,37.6215977
2188,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,새희망요양병원,28,요양병원,350000,전북,350100,군산시,옥구읍,54172,"전북특별자치도 군산시 옥구읍 옥구남로 152-0,  1동 (희망요양병원)",063-911-0020,,20180713,4,1,0,0,2,0,0,0,0,1,0,0,0,0,126.6931591,35.9140469
2189,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEwMDIjODEjJDEjJDIjJDgz,새희망요양병원,28,요양병원,240000,광주,240005,광주남구,,61743,"광주광역시 남구 효우1로 12, 지하1층 일부, 1층 일부, 501, 601, 701호 (행암동)",062-225-0200,,20230410,2,0,0,0,2,0,0,0,0,0,0,0,0,0,126.8942507,35.1022466
2190,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,샘고을요양병원,28,요양병원,350000,전북,350500,정읍시,구룡동,56184,"전북특별자치도 정읍시 정읍북로 42-54,  1동 (구룡동,샘고을요양병원)",063-700-7000,,20150415,6,1,0,0,4,0,0,0,0,1,0,0,0,0,126.8657462,35.568657
2191,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjE4MzIjNDEjJDEjJDQjJDgz,생생우리누리요양병원,28,요양병원,310000,경기,310009,양평군,용문면,12524,"경기도 양평군 용문면 우나람길 63, (용문면)",031-775-1122,,20141111,4,1,0,0,2,0,0,0,0,1,0,0,0,0,127.5857927,37.4573244
2192,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNjEjJDEjJDAjJDgz,서광요양병원,28,요양병원,240000,광주,240003,광주서구,금호동,62007,"광주광역시 서구 금화로 59, 1,2,3,4,5층 (금호동)",062-612-8000,,20150330,2,1,0,0,1,0,0,0,0,0,0,0,0,0,126.8554272,35.1322658
2193,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQxMyQzNjE4MzIjNTEjJDEjJDIjJDgz,서광주청연요양병원,28,요양병원,240000,광주,240003,광주서구,매월동,62070,"광주광역시 서구 개금길 61, 지하1~4층 (매월동, 서광주청연요양병원)",062-714-3400,,20150925,7,0,0,0,3,0,0,0,0,4,0,0,0,0,126.8500027,35.1228637
2194,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjEyMjIjODEjJDEjJDYjJDgz,서동제일요양병원,28,요양병원,210000,부산,210011,부산금정구,서동,46327,"부산광역시 금정구 서동로 172, 지하1,2지상3~9층 (서동)",051-529-5500,,20070920,3,0,0,0,2,0,0,0,0,1,0,0,0,0,129.1051966,35.2143872
2195,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,서라벌요양병원,28,요양병원,380000,경남,380704,창원의창구,팔용동,51368,"경상남도 창원시 의창구 남산로17번길 28, 2층, 3층 (팔용동, 팔용에이스빌딩 2,3층)",055-294-1400,,20150826,5,0,0,0,3,0,0,0,0,2,0,0,0,0,128.6143918,35.2605521
2196,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz,서온요양병원,28,요양병원,220000,인천,220005,인천서구,대곡동,22600,"인천광역시 서구 도곡로 172-5, 서온요양병원 가,나동 (대곡동)",1670-5101,http://www.seoonh.com/,20220330,5,0,0,0,4,0,0,0,0,1,0,0,0,0,126.6634584,37.6362453
2197,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,서요양병원,28,요양병원,370000,경북,371000,경산시,계양동,38616,"경상북도 경산시 계양로 193,  (계양동)",053-811-7000,www.seohospital.co.kr/,20080411,6,0,0,0,3,0,0,0,0,3,0,0,0,0,128.7483846,35.8327876
2198,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,서울 대효 요양병원,28,요양병원,310000,경기,312700,양주시,광사동,11492,"경기도 양주시 고읍남로 36, 골든스퀘어 3~6층 (광사동)",031-894-1000,,20180521,6,0,0,0,4,0,0,0,0,2,0,0,0,0,127.0780449,37.7936572
2199,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,서울닥터스요양병원,28,요양병원,220000,인천,220005,인천서구,석남동,22790,"인천광역시 서구 가정로 270, (석남동)",032-721-7075,,20210720,4,0,0,0,2,0,0,0,0,2,0,0,0,0,126.6727006,37.5088794
2200,JDU4MTI3MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,서울대효요양병원,28,요양병원,310000,경기,310100,광명시,소하동,14316,"경기도 광명시 오리로 518, 7,8,9,10층 (소하동, 대교빌딩)",02-899-9114,,20120803,5,1,0,0,3,0,0,0,0,0,0,0,1,0,126.8820235,37.4481983
2201,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjEyMjIjNTEjJDEjJDIjJDgz,서울대효청라요양병원,28,요양병원,220000,인천,220005,인천서구,가정동,22731,"인천광역시 서구 염곡로464번길 11, 루원탑프라자 4~8층 (가정동)",032-724-7114,http://www.hhospital.co.kr/asapro/index.htm,20181213,5,0,0,0,4,0,0,0,0,0,0,0,1,0,126.6705256,37.5264245
2202,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,서울라이즈요양병원,28,요양병원,310000,경기,311000,구리시,수택동,11929,"경기도 구리시 검배로 37, 동진스카이빌딩 5~10층 (수택동)",031-564-1991,,20130923,6,0,0,0,5,0,0,0,0,1,0,0,0,0,127.143699,37.5981381
2203,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz,서울브이아이피(VIP)요양병원,28,요양병원,110000,서울,110005,구로구,개봉동,8238,"서울특별시 구로구 경인로 297, 오류빌딩 (개봉동)",02-2611-8883,,20211130,9,0,0,0,6,0,0,0,0,2,0,0,1,0,126.8535023,37.4979894
2204,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,서울사랑요양병원,28,요양병원,110000,서울,110006,도봉구,쌍문동,1368,"서울특별시 도봉구 삼양로 574, 2~5층 (쌍문동)",02-2039-5099,,20160629,3,0,0,0,2,0,0,0,0,1,0,0,0,0,127.0131844,37.6543516
2205,JDQ4MTg4MSM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,서울삼성요양병원,28,요양병원,110000,서울,110013,영등포구,문래동6가,7281,"서울특별시 영등포구 선유로 51, 파인그라드빌딩 b1~8층 (문래동6가)",02-6951-1192,,20201222,8,0,0,0,5,0,0,0,0,1,0,0,2,0,126.8887213,37.5185968
2206,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,서울삼성호매실요양병원,28,요양병원,310000,경기,310601,수원권선구,금곡동,16388,"경기도 수원시 권선구 금곡로118번길 10, 일담타워 4~6층 (금곡동)",031-295-5001,,20170116,6,0,0,0,4,0,0,0,0,2,0,0,0,0,126.9429588,37.2734532
2207,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNjEjJDEjJDQjJDgz,서울센트럴요양병원,28,요양병원,110000,서울,110013,영등포구,문래동3가,7299,"서울특별시 영등포구 경인로 767, (문래동3가)",02-6959-4114,,20180704,10,1,0,0,6,0,0,0,0,3,0,0,0,0,126.898673,37.5139634
2208,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,서울숲요양병원,28,요양병원,110000,서울,110002,강동구,고덕동,5225,"서울특별시 강동구 고덕로 295-60, 원케어메디컬타운 (고덕동)",02-2045-9000,,20201229,10,0,0,0,8,0,0,0,0,2,0,0,0,0,127.1596603,37.5584496
2209,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz,서울스마트요양병원,28,요양병원,110000,서울,110020,양천구,신정동,8106,"서울특별시 양천구 중앙로 181, 복합메디컬타운 3~8층 (신정동)",02-2601-7111,http://www.cozyhospital.com,20191213,11,2,0,0,6,0,0,0,0,3,0,0,0,0,126.8556737,37.5128103
2210,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjE0ODEjNDEjJDEjJDQjJDgz,서울암요양병원,28,요양병원,310000,경기,312200,파주시,와동동,10896,"경기도 파주시 와석순환로 507, 월드타워9 4층 (와동동)",031-945-7788,,20230216,3,0,0,0,2,0,0,0,0,1,0,0,0,0,126.7619106,37.7245832
2211,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,서울에이스요양병원,28,요양병원,110000,서울,110007,동대문구,용두동,2590,"서울특별시 동대문구 고산자로 379, (용두동)",02-961-4700,,20150911,7,0,0,0,4,0,0,0,0,1,0,0,2,0,127.0377202,37.5736477
2212,JDU4MTI3MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNTEjJDEjJDYjJDgz,서울와이즈요양병원,28,요양병원,310000,경기,311600,의왕시,포일동,16001,"경기도 의왕시 안양판교로 101, (포일동)",031-422-1991,,20120820,6,1,0,0,4,0,0,0,0,1,0,0,0,0,126.9853111,37.3954512
2213,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ5IyQwMCQzNjEwMDIjNTEjJDEjJDYjJDgz,서울요양병원,28,요양병원,310000,경기,310200,동두천시,탑동동,11360,"경기도 동두천시 천보산로 504, (탑동동)",031-863-0900,http://www.seoulyoyang.kr,20110914,6,1,0,0,3,0,0,0,0,0,0,0,2,0,127.1015807,37.8799081
